alpha	alpha_lwr	alpha_upr	xz_a	xz_a_lwr	xz_a_upr	species	mut_type
1.14617276915208	0.957078397871335	1.32516618183457	1.02270285835528	0.992689510688424	1.04661547554105	Egretta_garzetta	mod
1.2612524284159	1.08787763260571	1.49949584508527	1.03851146458085	1.01402981848383	1.06661287929556	Lophotis_ruficrista	exptotsub
1.46568167622001	1.32748977652371	1.61655453061239	1.0629550955031	1.04690171357241	1.0785453444468	Cuculus_canorus	exptotsub
1.15342249668317	0.982164048520634	1.31813239103713	1.02374862912712	0.997000592779278	1.04574550217913	Egretta_garzetta	exptotsub
2.54161702877517	1.88718510074687	3.68705012552695	1.14509540098489	1.10242792082819	1.19109746027624	Lophotis_ruficrista	C>A
2.95438912393869	2.28504521206662	4.07751005440097	1.16474429321311	1.13039345773653	1.20203538226599	Cuculus_canorus	C>A
4.40919030929997	2.61762807294462	8.81136947627633	1.21008629846372	1.14905052337492	1.26538495280617	Egretta_garzetta	C>A
1.69133807276786	1.46594172133804	2.02831429457911	1.08562507497208	1.06298360815616	1.11318885630199	Lophotis_ruficrista	C>G
1.79854744436954	1.55108229852747	2.0875157510036	1.09511451449289	1.07200634006013	1.11741000842399	Cuculus_canorus	C>G
1.59763783943198	1.34622759316877	1.9453920314601	1.07668991039473	1.04918925941326	1.10699108091127	Egretta_garzetta	C>G
1.25738944909919	1.07667892842837	1.46452333457558	1.03800694783406	1.01230794152123	1.0628280160114	Lophotis_ruficrista	C>T
1.48229082565346	1.3229189247754	1.66769048402498	1.06476421170708	1.04633809662651	1.08342927937397	Cuculus_canorus	C>T
1.45045386157392	1.19822251169805	1.77289942130198	1.06127488851998	1.03005799923092	1.0929111018073	Egretta_garzetta	C>T
1.75483290476878	1.33793101856475	2.54399960578722	1.09133438468108	1.04818092234563	1.14522195048272	Lophotis_ruficrista	T>A
1.94745581923376	1.68723483736641	2.27802052995779	1.10714956415983	1.08524684033445	1.1299585647576	Cuculus_canorus	T>A
1.82995454339405	1.51519724004741	2.29381947046361	1.09775828912534	1.06827791101818	1.13093406019623	Egretta_garzetta	T>A
1.10941013199865	0.784954414927975	1.68643501400488	1.01728921438573	0.959841068717955	1.08517297836803	Lophotis_ruficrista	T>C
1.16692904742831	0.967025434601613	1.42116677119027	1.02567828230254	0.99441210997778	1.05798399573321	Cuculus_canorus	T>C
0.879305413691822	0.684932710721241	1.11611176517549	0.978592341363845	0.93766965939273	1.0182901122531	Egretta_garzetta	T>C
0.698276842714855	0.471790179325925	1.01566477025495	0.940778568468886	0.880370216693978	1.00259050520803	Lophotis_ruficrista	T>G
0.790217476794125	0.536733032848754	1.09857666105691	0.96093909894092	0.899512589966596	1.01565770154063	Cuculus_canorus	T>G
0.416900924030882	0.262985229458074	0.574794443640705	0.862822900768934	0.805483401982416	0.909997659678411	Egretta_garzetta	T>G
1.42817334944049	1.22193358451994	1.7035057158518	1.05877852577798	1.03329436218168	1.08673993323149	Lophotis_ruficrista	S>W
1.69866056869722	1.49743250161378	1.91804228436361	1.08629720200226	1.06639251862227	1.1048696574507	Cuculus_canorus	S>W
1.73571240499098	1.38926382711144	2.25427635904032	1.0896430004422	1.05430735926472	1.12847468178867	Egretta_garzetta	S>W
0.999754913102297	0.731581193665613	1.5073943937432	0.999959147177471	0.948328766925801	1.0674530759912	Lophotis_ruficrista	W>S
1.06868761842822	0.84550142450356	1.31291977887136	1.01106782513002	0.972094562224825	1.04509736736655	Cuculus_canorus	W>S
0.749419509359147	0.558849597927735	1.01470324711767	0.952254545140968	0.905667529298805	1.00243265720625	Egretta_garzetta	W>S
1.69133807276786	1.46526069438447	2.00192240866443	1.08562507497208	1.0629089241886	1.11125342056061	Lophotis_ruficrista	S>S
1.79854744436954	1.58913626519735	2.09342535807601	1.09511451449289	1.07584720731213	1.11782250326717	Cuculus_canorus	S>S
1.59763783943198	1.34610129211621	1.90333100205317	1.07668991039473	1.04917396267576	1.10371202381154	Egretta_garzetta	S>S
1.75483290476878	1.36343933671074	2.47191521894666	1.09133438468108	1.0512585382195	1.1413163557791	Lophotis_ruficrista	W>W
1.94745581923376	1.68250700992941	2.33393874273121	1.10714956415983	1.08480959632203	1.13336965130103	Cuculus_canorus	W>W
1.82995454339405	1.50116089355882	2.2622265912746	1.09775828912534	1.06679043783888	1.12897393400473	Egretta_garzetta	W>W
1.18941475714182	1.01531282813224	1.43517815717271	1.02883795871689	1.00253274626789	1.05956828468462	Lophotis_ruficrista	gc-BGC-affected
1.39030838256321	1.26493174152016	1.54064329626674	1.05442929252845	1.03899039378884	1.07093259898142	Cuculus_canorus	gc-BGC-affected
1.0736574433874	0.909054461587337	1.23503410060887	1.0118401818041	0.984120317109402	1.03505302231479	Egretta_garzetta	gc-BGC-affected
1.73559811365123	1.47340371899472	2.12011429304244	1.08963281923375	1.06379922470928	1.11966594680417	Lophotis_ruficrista	gc-BGC-unaffected
1.89608989022785	1.70394136475099	2.12865691372081	1.10313790020256	1.08677966343596	1.12024935351344	Cuculus_canorus	gc-BGC-unaffected
1.73040187866289	1.46573147524765	2.01885178420561	1.08916903214514	1.06296055618423	1.11249881931227	Egretta_garzetta	gc-BGC-unaffected
1.17315801486638	0.997800792815641	1.39009275818637	1.02656012029219	0.999633061982912	1.05440413094851	Bucorvus_abyssinicus	mod
1.51096529833066	1.29006845593115	1.81750409630188	1.06783119074702	1.04222122053162	1.09671729165953	Halcyon_senegalensis	mod
1.52488293372975	1.34257897997153	1.73935867736746	1.06929468910127	1.04874669938566	1.08996736881957	Trogon_melanurus	mod
1.16301056691709	0.994830853432106	1.36644844268042	1.02512093859832	0.999136243129085	1.05161721620063	Bucorvus_abyssinicus	exptotsub
1.46521074400113	1.2679721375148	1.70820303870582	1.06290344481815	1.03938498377504	1.08716764444715	Halcyon_senegalensis	exptotsub
1.48129506036834	1.31908087694682	1.66045900826598	1.06465643258308	1.04586312334895	1.08275000745034	Trogon_melanurus	exptotsub
6.47167489183147	3.57358438062763	18.2508786133962	1.24410746680165	1.18756874014238	1.29870287931329	Bucorvus_abyssinicus	C>A
6.91162544100964	3.8920742455618	27.1182495479592	1.24906914873088	1.19705848687705	1.30962393899392	Halcyon_senegalensis	C>A
6.89609056843168	4.43478245851044	12.5664871015584	1.24890336626432	1.21066666327689	1.28419263377891	Trogon_melanurus	C>A
1.27157414045201	1.03196657781584	1.53644214072817	1.0398510935091	1.00524394744232	1.07049797984276	Bucorvus_abyssinicus	C>G
1.66538529727107	1.28378172726688	2.14798938242287	1.08321314720143	1.04141985547899	1.12155794730787	Halcyon_senegalensis	C>G
1.85826881765096	1.65406912340755	2.13328833939533	1.10009191721819	1.08214670794102	1.12056432057298	Trogon_melanurus	C>G
2.29987921677028	1.89878663469833	2.8261673706193	1.13130573690538	1.10335205127321	1.1590945711229	Bucorvus_abyssinicus	C>T
1.75884549841103	1.43908819856002	2.13830669338855	1.09168635924557	1.06000715059822	1.12090455189169	Halcyon_senegalensis	C>T
1.76393039371592	1.5331413800308	2.05150158119912	1.09213092527617	1.07015549733803	1.1148616567089	Trogon_melanurus	C>T
1.99241214420918	1.76684349909749	2.30047587319668	1.11054762249575	1.09238487821322	1.13134225923378	Bucorvus_abyssinicus	T>A
2.1154073826657	1.82436308015227	2.44953663429971	1.11934312762989	1.09729191523396	1.14007066146088	Halcyon_senegalensis	T>A
2.1849288456358	1.87055341703235	2.74576368658036	1.12401416201804	1.10109007922386	1.15535449578544	Trogon_melanurus	T>A
0.598366298807507	0.421209610813497	0.84741925919719	0.916240788799551	0.86424934910312	0.972469569816885	Bucorvus_abyssinicus	T>C
1.01424428334985	0.72861745674035	1.44863464162868	1.002357258496	0.947668671630912	1.06107276193864	Halcyon_senegalensis	T>C
1.06077729730861	0.824272337715122	1.3444731275996	1.00983080468197	0.967890820785202	1.04897662272807	Trogon_melanurus	T>C
0.278369309309252	0.128617561739478	0.504552423377948	0.811835623859308	0.74264017980915	0.890233673721673	Bucorvus_abyssinicus	T>G
0.463852711868795	0.27362978138332	0.767197140105426	0.87791410893911	0.809894986954071	0.956088117427826	Halcyon_senegalensis	T>G
0.561091199561953	0.402369870380994	0.744484877415863	0.906281623059305	0.857947573308735	0.951176585919041	Trogon_melanurus	T>G
2.75226713696712	2.21471092437936	3.43757610882706	1.15566296970205	1.12595335972175	1.18310116822397	Bucorvus_abyssinicus	S>W
2.23282560852073	1.76105148361382	2.91138685076555	1.12711538427059	1.09187942686937	1.16289080435255	Halcyon_senegalensis	S>W
2.19104069043527	1.81967737262006	2.56710718898761	1.12441507395014	1.09689966431141	1.14644052878717	Trogon_melanurus	S>W
0.505550902501951	0.335122459508527	0.742309418665878	0.89052753675828	0.834003356581932	0.950699422545463	Bucorvus_abyssinicus	W>S
0.837914088353404	0.596583793373323	1.15780552190492	0.970603284692193	0.91577512596978	1.02437747058342	Halcyon_senegalensis	W>S
0.926096429748386	0.715612575870388	1.20154838199192	0.987210129754291	0.944745212656703	1.03051615605946	Trogon_melanurus	W>S
1.27157414045201	1.03451827859781	1.58022064697972	1.0398510935091	1.00565543843325	1.07495749735704	Bucorvus_abyssinicus	S>S
1.66538529727107	1.33813650789155	2.18244533899711	1.08321314720143	1.04820598323355	1.12385081418447	Halcyon_senegalensis	S>S
1.85826881765096	1.63308529817704	2.12126486972006	1.10009191721819	1.08014492841222	1.11974470997294	Trogon_melanurus	S>S
1.99241214420918	1.73585741570628	2.27102019784647	1.11054762249575	1.08965591694482	1.12952332106084	Bucorvus_abyssinicus	W>W
2.1154073826657	1.8256996825368	2.49339292754589	1.11934312762989	1.09740356670358	1.14249689423428	Halcyon_senegalensis	W>W
2.1849288456358	1.82454225963056	2.70508787065985	1.12401416201804	1.09730688890907	1.15340057871612	Trogon_melanurus	W>W
1.08327696214563	0.912968632270566	1.28920726241211	1.01332467448461	0.984834850179756	1.04211170494997	Bucorvus_abyssinicus	gc-BGC-affected
1.38689157662178	1.2053951279267	1.63553527810807	1.05403004482359	1.03104434292761	1.08038029104083	Halcyon_senegalensis	gc-BGC-affected
1.39148402069255	1.24053117430507	1.5592848269778	1.05456639995713	1.03578484380007	1.07284389517497	Trogon_melanurus	gc-BGC-affected
1.64910317917255	1.45904273718443	1.86889190460205	1.08167583961695	1.06222512663743	1.10095557605456	Bucorvus_abyssinicus	gc-BGC-unaffected
1.92319014206428	1.67408326082708	2.29923120706921	1.1052719913517	1.0840267105992	1.13126605619367	Halcyon_senegalensis	gc-BGC-unaffected
2.05773729987476	1.82017368419734	2.40649254262469	1.11530719135771	1.09694127336827	1.13762861408771	Trogon_melanurus	gc-BGC-unaffected
1.96579780178814	1.52665776596347	2.58139370771338	1.10854839814162	1.06948016111218	1.14718606188679	Ficedula_albicollis	mod
1.50834429726137	1.39088595615065	1.67284553740242	1.06755376415914	1.05449666822531	1.08391126335672	Falco_cherrug	mod
1.80001137795741	1.49683019722565	2.29662554994936	1.09523906274755	1.06632812512677	1.13110634195516	Ficedula_albicollis	exptotsub
1.47951551740495	1.3653933405815	1.61444364129434	1.06446360374826	1.05149155453523	1.0783396298406	Falco_cherrug	exptotsub
4.31582697620567	3.34156917059154	6.07036055456076	1.20792167684964	1.17977902140794	1.23904299813443	Ficedula_albicollis	C>A
2.96300650938345	2.32526650685521	4.09091413487292	1.16511088275493	1.13284814957669	1.20238108212564	Falco_cherrug	C>A
1.51989020857683	1.12302292229461	2.0648571440071	1.06877154234833	1.01931568441124	1.11581367896046	Ficedula_albicollis	C>G
1.78223806005861	1.57749800044825	2.06463045340432	1.09371808392774	1.07468457141355	1.11579758903956	Falco_cherrug	C>G
2.11532041647918	1.75685701229757	2.54218014525935	1.11933715395474	1.09151206233783	1.14512532602493	Ficedula_albicollis	C>T
1.46302770643209	1.259949437617	1.68512831601394	1.06266375664701	1.03834148282112	1.08505221295234	Falco_cherrug	C>T
2.43451475229453	2.03762655549013	2.90855324451638	1.1392253691089	1.113863739396	1.16276723765535	Ficedula_albicollis	T>A
2.2092660548668	1.83452590928187	2.65914325792861	1.12560151700241	1.09813821146706	1.15114132288877	Falco_cherrug	T>A
1.4942893409647	1.05064228605794	2.25631073712175	1.06605613508783	1.00823193890718	1.12860266710216	Ficedula_albicollis	T>C
1.26386392623127	1.12339419012387	1.42129059202638	1.03885155863741	1.01937058926659	1.05799807664746	Falco_cherrug	T>C
0.765555339006991	0.508269995849598	1.15398573537413	0.955737314710874	0.891325822409443	1.02382958141973	Ficedula_albicollis	T>G
0.918120009289207	0.784561956291121	1.07618544659499	0.985770791136762	0.959758930765541	1.01223163802956	Falco_cherrug	T>G
2.4642851383689	2.16958180070716	2.83708858639944	1.14089343879839	1.12300064322326	1.15959049376751	Ficedula_albicollis	S>W
1.66721314572796	1.46212130910726	1.93192591782252	1.08338455524844	1.06256411323004	1.10595150809206	Falco_cherrug	S>W
1.26256880296749	0.89617801364375	1.91912474330893	1.03868299351061	0.981748903037371	1.10495437549853	Ficedula_albicollis	W>S
1.17439974559608	1.02928595619476	1.3239935994367	1.02673530874429	1.00481055189312	1.04647081063609	Falco_cherrug	W>S
1.51989020857683	1.13849719798635	2.1312483779428	1.06877154234833	1.02158793226645	1.1204257047457	Ficedula_albicollis	S>S
1.78223806005861	1.58801828186627	2.04830240937832	1.09371808392774	1.07573597734174	1.11463237222934	Falco_cherrug	S>S
2.43451475229453	2.04833741180802	2.93605374541348	1.1392253691089	1.11463488345562	1.16395895234489	Ficedula_albicollis	W>W
2.2092660548668	1.84713995465049	2.74772650064596	1.12560151700241	1.09918022625557	1.15544770946197	Falco_cherrug	W>W
1.75752659353818	1.4125004485585	2.26835747981774	1.09157078125899	1.05699487003273	1.12935727784266	Ficedula_albicollis	gc-BGC-affected
1.39479651352342	1.28576706422387	1.52200018344095	1.05495199157757	1.04167340126889	1.06899288203444	Falco_cherrug	gc-BGC-affected
1.99269157517878	1.65152324520792	2.55231612718884	1.11056842424749	1.08190552938271	1.14566234832045	Ficedula_albicollis	gc-BGC-unaffected
2.00314217773879	1.76479274926906	2.33271892837303	1.11134362148804	1.09220615776369	1.13329646223958	Falco_cherrug	gc-BGC-unaffected
1.36496578052253	1.19082001684459	1.55213103208963	1.05144060061085	1.0290332714657	1.07211372576451	Haliaeetus_leucocephalus	mod
1.55568839428304	1.42942250516761	1.70478091395559	1.07247732750807	1.05891969583364	1.08685619234682	Psophia_crepitans	mod
1.35630762827043	1.20245515035625	1.53227552551961	1.05040479774309	1.03064082830828	1.07006550961187	Haliaeetus_leucocephalus	exptotsub
1.52180666947073	1.39960941082045	1.64959767962499	1.06897259754125	1.05551034111614	1.08172280702844	Psophia_crepitans	exptotsub
4.24540246622763	3.19404965216795	6.12168974883259	1.20623790625048	1.17437797468085	1.23972259063341	Haliaeetus_leucocephalus	C>A
6.89527028071299	4.31145859306236	15.2749528264165	1.24889459432078	1.20781853264611	1.2923705929938	Psophia_crepitans	C>A
2.08076101014109	1.72460962140395	2.49643164247383	1.11693658445467	1.08864996239113	1.142662748338	Haliaeetus_leucocephalus	C>G
2.15774707837451	1.93023909966052	2.46236256604283	1.12221235051864	1.10582061372492	1.14078658123839	Psophia_crepitans	C>G
1.41162764607109	1.23648843247541	1.6253660922597	1.05689485919626	1.03524698645749	1.079400493783	Haliaeetus_leucocephalus	C>T
1.81013115821098	1.56454742978144	2.16528398824269	1.09609648240603	1.07337843488816	1.12271505417008	Psophia_crepitans	C>T
2.25577201301753	1.9284699236843	2.73347689678372	1.12856879085274	1.10568316650904	1.15476877137207	Haliaeetus_leucocephalus	T>A
2.4214726454079	2.12098624281009	2.74644001356651	1.13848546057263	1.11972564178952	1.15538662545798	Psophia_crepitans	T>A
0.972711726345581	0.849056300138289	1.10602793290202	0.995389041846986	0.972789056440949	1.01678165980067	Haliaeetus_leucocephalus	T>C
1.08699990947644	0.8780222366838	1.35485143212343	1.01389552998723	0.978349961121584	1.05022984002059	Psophia_crepitans	T>C
0.802380037982534	0.707309892884882	0.912829986525152	0.963452036038846	0.942855500665132	0.984809590312275	Haliaeetus_leucocephalus	T>G
0.705404048251744	0.572891706131347	0.868490520687862	0.942419128954562	0.909485547711533	0.976539087237163	Psophia_crepitans	T>G
1.67148220426998	1.4565639671272	1.94927258495519	1.08378397620077	1.06195156775029	1.10728889442068	Haliaeetus_leucocephalus	S>W
2.20768846590745	1.86286870306255	2.69478982415568	1.1254993514014	1.10046667551088	1.15289907363386	Psophia_crepitans	S>W
0.932772954370146	0.823706738638316	1.04595688722777	0.988405769462324	0.967777483512633	1.007487431678	Haliaeetus_leucocephalus	W>S
0.985880845580218	0.817866222118706	1.23373956019339	0.997630076941893	0.966603010411291	1.03488015707811	Psophia_crepitans	W>S
2.08076101014109	1.76020322655026	2.52251870487792	1.11693658445467	1.09180522400644	1.144074816198	Haliaeetus_leucocephalus	S>S
2.15774707837451	1.92287515695895	2.46277415736931	1.12221235051864	1.10524741420695	1.14080946767842	Psophia_crepitans	S>S
2.25577201301753	1.89689573441787	2.72136618400983	1.12856879085274	1.10320193483458	1.15418765572406	Haliaeetus_leucocephalus	W>W
2.4214726454079	2.11423786090108	2.83154768704258	1.13848546057263	1.11926276568768	1.15933923979218	Psophia_crepitans	W>W
1.24447277215801	1.11215311026411	1.39609941663882	1.03630737920439	1.01769964966383	1.05510336422719	Haliaeetus_leucocephalus	gc-BGC-affected
1.40888831169062	1.299979910287	1.54070004655016	1.05658049949241	1.04347572906257	1.07093846008889	Psophia_crepitans	gc-BGC-affected
2.18084434614399	1.87640162924513	2.56640265845927	1.12374537676613	1.10156226913684	1.14640360875908	Haliaeetus_leucocephalus	gc-BGC-unaffected
2.31689596738553	2.11497243718086	2.56222083379333	1.13234220390935	1.11931324804808	1.14618416494313	Psophia_crepitans	gc-BGC-unaffected
1.40883555714161	1.17692966376928	1.68025396727467	1.05657443848467	1.02709162154906	1.08460068530575	Anseranas_semipalmata	mod
1.12819994516586	0.970607606972138	1.33602803097602	1.02007955838565	0.995028201297936	1.0479486299708	Cairina_moschata	mod
1.67203842316509	1.35263512418383	2.10269078725231	1.0838359230839	1.04996314140952	1.11846607379019	Penelope_pileata	mod
1.22898526139774	1.06264652129073	1.46250138910046	1.03424357342679	1.01012397109637	1.06260590567889	Gallus_gallus	mod
1.40261346057322	1.18017160391321	1.65192040325877	1.05585771038914	1.02754700648179	1.08194318382227	Anseranas_semipalmata	exptotsub
1.12545829915658	0.977100696792481	1.30277651423757	1.01967548978439	0.996139245167656	1.04382774625408	Cairina_moschata	exptotsub
1.62183899640484	1.33111843735929	1.99400393354053	1.07905888414678	1.04734757817716	1.11066606853843	Penelope_pileata	exptotsub
1.21039422204945	1.03074577085145	1.42855894193165	1.03172800880957	1.00504671260722	1.05882211799655	Gallus_gallus	exptotsub
2.93736875716032	1.94600510723314	5.10978154946185	1.16401552040197	1.10703818366443	1.2242186847539	Anseranas_semipalmata	C>A
3.14804602798031	2.27100346974342	4.89393864567331	1.17261509101642	1.12952227876452	1.22022277912761	Cairina_moschata	C>A
7.78609403025214	3.62728105623679	46.2367580442291	1.25745585417465	1.18926024623003	1.31922003059477	Penelope_pileata	C>A
2.72482461568444	2.05485307138781	3.94754318667065	1.15435398921617	1.11510134276372	1.19858632021726	Gallus_gallus	C>A
1.63289059641335	1.36417553648042	1.98356713331841	1.08012620517737	1.0513463757747	1.10988715737108	Anseranas_semipalmata	C>G
1.12836512919729	0.930377368515368	1.41225094354826	1.02010387024863	0.987977716581883	1.05696628767015	Cairina_moschata	C>G
1.87313543229838	1.52303117163369	2.41965031563909	1.10129879045299	1.06910089967894	1.13838162624861	Penelope_pileata	C>G
1.32731087776707	1.08567839633373	1.63381432253976	1.04687969577448	1.01369313001217	1.08021500947829	Gallus_gallus	C>G
1.43239171251567	1.10212147220314	1.88431697249948	1.05925467107002	1.01619339851883	1.10219831141203	Anseranas_semipalmata	C>T
1.5523200403813	1.28895666343359	1.83803692779443	1.07213306999682	1.0420798214968	1.09842917823315	Cairina_moschata	C>T
2.44898711653445	1.77172935968753	3.4596297134827	1.14003986944341	1.09280960963838	1.18384409106482	Penelope_pileata	C>T
1.309515388386	1.10300759466367	1.57864195361591	1.04467248698471	1.01632702847817	1.0747993147846	Gallus_gallus	C>T
2.41316278980507	1.89688529660838	3.30098126785687	1.13801107426677	1.10320110564479	1.17832994569969	Anseranas_semipalmata	T>A
1.94308057698963	1.65893865805143	2.29402118487306	1.10681331486052	1.08260672681763	1.13094645442431	Cairina_moschata	T>A
2.63623353090054	2.02091397720515	3.77496841626614	1.14999344028154	1.11264956951314	1.19371635400513	Penelope_pileata	T>A
1.61119111644904	1.34346255888512	1.95107548812807	1.07802200722356	1.04885399990467	1.10742699195081	Gallus_gallus	T>A
1.14349015465574	0.927468813951107	1.35561919008333	1.02231409901651	0.987456574217283	1.0503221108602	Anseranas_semipalmata	T>C
0.725658873761848	0.555459051028053	0.954852086812449	0.94700746279012	0.904735315130253	0.992301563633702	Cairina_moschata	T>C
1.02543675986638	0.772449030394417	1.35420228310592	1.00418621806588	0.957205921354488	1.05015177690942	Penelope_pileata	T>C
0.966569537410527	0.761426450225424	1.2036137781615	0.99433354004634	0.954852207095364	1.03079997958798	Gallus_gallus	T>C
0.899822165372539	0.731388547804162	1.11838570009928	0.98242329616365	0.948285928744589	1.01862828852708	Anseranas_semipalmata	T>G
0.384320830997954	0.272809230071658	0.544442262344468	0.851749402976619	0.809557538095634	0.901678047201326	Cairina_moschata	T>G
0.634248822807793	0.408657752683811	0.900623713441898	0.925398716913497	0.860069571857903	0.982571285090033	Penelope_pileata	T>G
0.625751756176714	0.474830250612583	0.825196452803196	0.923266627802306	0.881303910699941	0.968075847958113	Gallus_gallus	T>G
1.63129913375633	1.25943633308077	2.12581551547656	1.07997306041181	1.03827449192856	1.12005565799841	Anseranas_semipalmata	S>W
1.79832316504784	1.47390554286089	2.18219304888486	1.09509542178916	1.06385389884542	1.12383420602543	Cairina_moschata	S>W
2.92921148891672	1.97085807899899	4.61923005204941	1.16366400691831	1.10893127542982	1.21469311741558	Penelope_pileata	S>W
1.51588256362932	1.26589633352179	1.85045743336248	1.06835011181724	1.03911569556943	1.09945274319933	Gallus_gallus	S>W
